customer_id,first_name,last_name,email,phone_number,address,date_of_birth,registration_date,last_login_date,customer_segment,total_spent,loyalty_points,is_subscribed_to_newsletter
sdv-id-cpFEGO,Shannon,Thompson,kimberly46@example.com,+1-539-699-9893,"565 High St, Columbus, OH 43215",1978-12-15 15:51:19,2018-04-01 14:47:48,2024-03-09 14:08:29,Standard,1485.95,1538,True
sdv-id-ZwrNmi,Juan,Jacobs,madelinenewman@example.org,200-909-0206x3446,"333 Pennsylvania Ave NW, Washington, DC 20004",1999-02-09 08:54:48,2020-11-28 02:44:59,2024-06-01 13:01:50,Standard,172.48,2344,True
sdv-id-oznPwG,Melissa,Hanna,taylorkimberly@example.org,(826)476-6466,"101 Birch Blvd, Houston, TX 77001",1996-03-13 11:49:03,2022-05-24 19:00:26,2024-05-15 23:17:25,VIP,9136.76,627,True
sdv-id-Lwakcr,Hannah,Chandler,melissastout@example.net,234.760.7433,"666 Elm St, Dallas, TX 75201",1992-05-02 05:46:33,2020-09-28 23:58:02,2024-05-20 07:21:10,Premium,1745.55,2413,True
sdv-id-zUfHWZ,Justin,Gonzalez,amanda51@example.org,(734)606-5949x45637,"789 Pine Ln, Los Angeles, CA 90001",1969-08-18 10:21:04,2018-03-07 02:31:03,2024-02-22 06:38:25,Standard,17461.01,10966,True
sdv-id-YBwZcG,Terri,White,dana18@example.org,234.625.3907x89115,"777 E Pratt St, Baltimore, MD 21202",1990-02-19 22:35:16,2020-07-25 19:08:27,2024-05-18 20:42:28,VIP,3387.51,2869,False
sdv-id-VtAZPk,Janet,Allen,khensley@example.com,(932)367-8347x48217,"111 16th St Mall, Denver, CO 80202",2003-02-12 02:21:02,2023-11-28 22:02:47,2024-06-02 11:11:10,Standard,111.32,181,False
sdv-id-wqgooV,Christopher,Diaz,perrytheodore@example.com,(952)333-1278,"456 Oak Ave, Chicago, IL 60601",1980-02-17 17:46:04,2019-11-25 01:36:53,2024-04-01 19:41:38,Standard,397.53,8000,True
sdv-id-ePDiAu,Valerie,Kaiser,umaddox@example.com,8504283148,"565 High St, Columbus, OH 43215",1990-09-22 13:52:57,2022-03-29 08:16:48,2024-05-31 04:16:02,Standard,6419.51,1489,False
sdv-id-xTQsug,Lisa,Daniels,kristin09@example.net,+1-319-826-7565x557,"777 E Pratt St, Baltimore, MD 21202",1967-05-27 19:37:07,2018-02-15 23:52:50,2023-12-19 00:15:49,Standard,22897.28,17824,True
sdv-id-IZsebD,Raymond,Fox,mortiz@example.org,001-945-451-7427x458,Sample Data,1999-02-20 12:35:33,2021-01-27 13:08:51,2024-05-30 15:03:26,Premium,180.53,580,False
sdv-id-bXFhFb,Nicole,Rivera,vsandoval@example.org,(606)828-9930x59283,"565 High St, Columbus, OH 43215",1999-06-20 20:36:18,2022-10-30 07:07:30,2024-05-10 23:28:40,VIP,656.69,302,False
sdv-id-QsVIXe,Ronald,Rodriguez,catherinecollins@example.com,353-870-0588x51953,"789 Pine Ln, Los Angeles, CA 90001",1998-07-14 20:38:24,2022-11-18 01:00:45,2024-06-02 01:02:30,Premium,867.38,1285,True
sdv-id-rVQvEh,Antonio,Smith,mayerlisa@example.net,339-711-6780x609,"111 16th St Mall, Denver, CO 80202",1986-01-02 00:57:40,2021-09-28 21:11:13,2024-04-15 02:28:24,Standard,8519.04,8411,True
sdv-id-aUTMAO,Mark,Perry,romerorachael@example.net,001-837-796-2116x775,"121 Market St, San Francisco, CA 94102",1996-09-19 03:03:22,2020-03-17 01:03:41,2024-05-29 16:45:24,Standard,111.5,774,True
sdv-id-UQgtjo,Jennifer,Coleman,fschneider@example.net,+1-839-664-7415,"343 Monument Cir, Indianapolis, IN 46204",1976-10-15 14:01:24,2019-11-25 17:02:06,2024-04-02 06:25:11,Premium,22395.69,5872,True
sdv-id-uxpHpw,Sandy,Lewis,glassmichele@example.net,(522)912-7989,Sample Data,2002-07-20 11:43:48,2023-04-04 14:47:43,2024-06-02 03:15:31,Standard,111.39,391,True
sdv-id-DGIlIG,Melissa,Sanchez,geaton@example.net,558.839.7827x437,"121 Market St, San Francisco, CA 94102",1997-12-11 13:08:51,2019-12-20 18:10:52,2024-06-01 08:18:09,Standard,241.0,1121,True
sdv-id-OWoKzG,Kenneth,Morton,hurleyrandall@example.com,+1-347-709-5015x27233,Sample Data,1989-08-04 14:35:31,2020-08-31 15:27:10,2024-05-13 16:47:53,VIP,150.17,1376,True
sdv-id-qWpjgO,Taylor,Thomas,nicholasbeasley@example.com,+1-539-442-5674x77109,"444 Willow Way, San Antonio, TX 78201",1972-01-24 04:04:50,2020-06-07 05:00:07,2024-04-13 10:08:49,VIP,14831.58,17076,True
sdv-id-yUnuHb,Robert,Tate,markskinner@example.org,+1-569-686-6973,"777 Redwood Pkwy, San Jose, CA 95101",1984-01-11 19:39:58,2019-04-20 09:36:02,2024-02-12 07:23:45,Standard,284.58,2740,True
sdv-id-EMpfiC,Michelle,Walker,travis62@example.org,613.523.0944x027,"999 Riverfront Dr, Jacksonville, FL 32202",2001-09-28 19:05:26,2023-09-02 06:31:29,2024-06-02 03:02:33,Premium,1500.59,1434,False
sdv-id-KgZAsL,Lori,Buchanan,jhenderson@example.com,+1-377-509-6862,"111 16th St Mall, Denver, CO 80202",1976-12-08 16:54:07,2020-03-27 03:52:01,2024-01-22 21:15:55,Standard,11604.13,5663,True
sdv-id-lwZuDI,Bruce,Sanford,deanna59@example.com,438-870-1449x27372,"212 Cedar Rd, Philadelphia, PA 19101",1984-05-28 05:38:02,2023-02-03 09:03:35,2024-04-01 16:40:41,VIP,7424.31,2978,True
sdv-id-aAofVM,Ashley,Douglas,valeriehowe@example.net,718.680.1968,"787 Trade St, Charlotte, NC 28202",1990-04-01 23:28:33,2020-12-02 14:31:48,2024-04-23 02:44:59,Premium,3019.68,963,False
sdv-id-wRAvTP,Mary,Cook,briddle@example.org,001-291-358-0759,Sample Data,1984-04-16 23:04:27,2018-04-20 06:20:06,2024-05-19 00:08:46,Premium,2958.83,4602,True
sdv-id-BeuxJH,Michael,Hunter,amurray@example.com,+1-335-203-8898,"555 Aspen Dr, San Diego, CA 92101",1998-04-23 15:08:35,2022-03-28 03:45:52,2024-06-02 06:03:16,Standard,297.9,1675,True
sdv-id-cIGyFb,Thomas,Moore,gregory76@example.org,+1-355-646-6377x00003,"666 Elm St, Dallas, TX 75201",1998-03-01 05:41:58,2023-02-05 23:40:25,2024-05-16 01:44:39,Standard,124.09,307,False
sdv-id-udZfsY,Kenneth,Williams,jeremy23@example.com,+1-986-607-6962x212,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1981-12-16 01:34:32,2019-05-17 21:10:29,2024-04-09 16:02:00,VIP,1068.72,3986,False
sdv-id-rDpIDa,Debra,Sanchez,yhill@example.org,4707107258,"666 Elm St, Dallas, TX 75201",1979-07-25 11:42:12,2020-01-27 22:37:56,2024-04-17 12:01:48,Standard,13886.76,6846,False
sdv-id-hqIKfK,Daniel,Johns,jonathanortiz@example.com,001-320-732-7698x131,"212 Cedar Rd, Philadelphia, PA 19101",2001-10-21 13:48:43,2022-10-13 13:41:47,2024-06-02 07:40:19,Standard,111.38,337,True
sdv-id-PgWVjq,Bonnie,Hart,jordananthony@example.com,683-847-1801x54236,"222 Beacon St, Boston, MA 02116",1987-01-15 18:49:58,2019-04-14 20:17:33,2024-05-03 13:21:17,VIP,460.47,849,False
sdv-id-renIar,Ellen,Walker,moraleseric@example.net,862.939.4057x02344,"101 Birch Blvd, Houston, TX 77001",1999-04-04 20:28:26,2020-09-14 02:10:49,2024-05-31 01:15:10,VIP,673.63,388,True
sdv-id-QlvyOK,Patricia,Burgess,kevinhenry@example.org,790.258.5816x468,"444 Woodward Ave, Detroit, MI 48226",1979-01-09 16:15:15,2021-02-02 09:51:14,2024-03-14 07:03:13,VIP,9989.83,6090,False
sdv-id-ZLaPfu,George,Wilson,marshallrobert@example.net,(497)467-3425x7047,"789 Pine Ln, Los Angeles, CA 90001",1970-01-19 03:23:43,2019-08-17 21:54:36,2023-12-29 22:50:26,Standard,25225.01,27537,True
sdv-id-qFJNuq,Elizabeth,Rivera,patrick45@example.com,919-762-4966x431,"909 Pike Pl, Seattle, WA 98101",1981-09-30 02:29:09,2018-07-19 18:30:48,2024-04-05 04:38:40,Premium,18083.38,5945,True
sdv-id-RPuzFH,Kristina,Ramos,jenniferthompson@example.org,558-935-5949x63526,"333 Spruce Ct, Phoenix, AZ 85001",2000-10-15 01:24:01,2022-08-08 09:25:11,2024-06-02 02:51:36,Premium,127.42,588,True
sdv-id-ZYdsbB,Stephanie,Nash,kathryn62@example.com,(468)527-0276x25325,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1991-09-12 09:37:26,2019-11-26 20:39:17,2024-05-19 17:11:00,Standard,246.59,328,True
sdv-id-lGIkpB,Raymond,Garcia,andersonjeremiah@example.org,8133132887,"333 Pennsylvania Ave NW, Washington, DC 20004",1977-06-15 18:58:28,2018-10-24 06:43:58,2024-04-16 19:26:35,VIP,2298.72,9921,True
sdv-id-hSSrWN,Steven,Hall,grayjonathan@example.com,812-695-2946,"333 Pennsylvania Ave NW, Washington, DC 20004",1985-12-14 23:20:44,2018-11-17 01:12:38,2024-05-23 06:14:46,Premium,202.12,5377,True
sdv-id-DrpBBF,Julie,Phillips,zthompson@example.net,+1-412-840-8173,"565 High St, Columbus, OH 43215",1984-06-30 15:42:40,2019-11-04 06:32:33,2024-04-28 01:19:24,Standard,966.39,10062,True
sdv-id-nrmUxp,Judy,Green,hgaines@example.com,+1-427-633-1072,"999 Riverfront Dr, Jacksonville, FL 32202",2002-03-27 12:10:11,2023-04-13 19:57:57,2024-06-02 04:04:55,Standard,111.5,371,True
sdv-id-DsHKZF,Jocelyn,Morgan,frank89@example.org,847-790-2181x4882,"121 Market St, San Francisco, CA 94102",1974-11-18 00:36:46,2018-07-23 10:58:04,2024-03-26 02:20:10,Premium,3923.91,1264,True
sdv-id-WCxlfl,Robert,Kelly,anna47@example.com,322.838.9378x59303,"212 Cedar Rd, Philadelphia, PA 19101",1989-05-05 14:57:50,2021-11-14 10:11:23,2024-05-24 15:06:24,Standard,1925.61,2607,True
sdv-id-zTKlxt,Christopher,Harris,jenkinsmichael@example.net,(807)530-0668x73297,"212 Cedar Rd, Philadelphia, PA 19101",1982-10-30 00:11:27,2018-09-23 05:16:12,2024-04-15 05:37:23,Standard,1854.52,10393,False
sdv-id-IgLSKV,Jenny,Barnes,kendra81@example.org,(485)909-9393x84504,"999 Riverfront Dr, Jacksonville, FL 32202",2002-02-14 13:10:31,2022-02-21 23:02:17,2024-06-01 23:21:55,Standard,111.93,197,False
sdv-id-uLRjjm,Anthony,Blanchard,jake49@example.org,7168178034,"121 Market St, San Francisco, CA 94102",1981-09-27 20:27:35,2020-04-11 13:10:53,2024-03-28 15:15:09,Standard,7004.66,3623,False
sdv-id-PrAlHy,Paul,Hicks,burnskendra@example.com,394.711.2621,"909 Pike Pl, Seattle, WA 98101",1988-07-28 19:42:19,2020-06-22 01:26:16,2024-05-10 00:11:34,VIP,360.48,347,False
sdv-id-WiffkA,Dennis,Ellison,tabitha49@example.net,001-401-636-9925x99815,"666 SW Broadway, Portland, OR 97205",1986-03-01 02:12:33,2020-04-27 08:11:30,2024-04-05 19:25:31,Standard,10808.86,2585,False
sdv-id-GSXXtf,Ashley,Brown,alexanderjason@example.net,+1-347-793-0040x09880,"565 High St, Columbus, OH 43215",1992-10-27 05:53:39,2021-08-17 03:22:42,2024-04-29 09:33:48,VIP,3883.77,572,True
sdv-id-edYVFl,Marc,Yang,tiffany83@example.net,(547)860-2326x44959,"999 Riverfront Dr, Jacksonville, FL 32202",1977-02-24 19:36:59,2020-04-25 03:54:15,2024-04-07 07:23:27,VIP,14512.59,6272,False
sdv-id-EhKtSi,Kevin,Snyder,klinewyatt@example.com,(385)759-1072,"909 Pike Pl, Seattle, WA 98101",1984-11-21 08:16:49,2019-04-05 20:14:23,2024-05-17 15:33:58,Standard,1302.15,1371,False
sdv-id-qxFzjV,Paul,Rivera,josephburns@example.org,(614)340-0198x1555,"787 Trade St, Charlotte, NC 28202",1987-08-14 12:59:04,2018-12-04 14:45:53,2024-05-13 14:13:50,Standard,922.71,1473,True
sdv-id-iLsbuC,Melissa,Wheeler,ijackson@example.com,481.880.5135x31259,"121 Market St, San Francisco, CA 94102",1984-09-18 12:21:51,2019-08-29 06:44:11,2024-04-04 10:40:26,Standard,3967.39,7140,True
sdv-id-vElRJJ,Lisa,Martin,frogers@example.com,2154712093,"777 Redwood Pkwy, San Jose, CA 95101",1997-06-16 15:26:52,2022-12-01 21:59:22,2024-05-25 16:23:47,Premium,116.18,719,True
sdv-id-nfJxaF,Melissa,Taylor,wmullins@example.net,+1-409-900-7450x32728,Sample Data,1991-08-31 00:14:36,2022-09-11 21:41:50,2024-05-09 23:51:17,Standard,9032.3,4348,False
sdv-id-GOSGec,April,Hodges,harrisjohn@example.net,561-519-6228x6171,"555 Aspen Dr, San Diego, CA 92101",2001-09-08 04:08:03,2023-06-23 02:22:49,2024-06-02 10:30:32,Premium,111.46,614,True
sdv-id-cikIgj,Amanda,Trujillo,diazbenjamin@example.net,001-777-590-3175x25378,"787 Trade St, Charlotte, NC 28202",2002-08-24 06:20:40,2023-12-14 17:40:36,2024-06-01 23:54:20,Standard,111.51,181,False
sdv-id-MWaGba,Melanie,Peck,timothy25@example.net,+1-709-481-2398,"909 Pike Pl, Seattle, WA 98101",2002-08-31 21:17:15,2023-09-14 19:10:31,2024-06-02 10:21:40,Standard,111.32,181,False
sdv-id-SPIwUN,Joshua,Dean,ppatterson@example.org,888-540-8497,"444 Woodward Ave, Detroit, MI 48226",1992-02-09 05:24:58,2021-05-16 18:46:01,2024-05-30 21:43:40,Standard,163.49,1215,True
sdv-id-OclZtI,Donald,Anderson,jennifer27@example.com,(796)981-3660x59357,"333 Pennsylvania Ave NW, Washington, DC 20004",1989-01-08 00:30:28,2022-04-08 04:57:56,2024-04-18 14:58:03,Standard,816.99,2654,False
sdv-id-rmjQsJ,Victoria,Hancock,jlopez@example.com,001-261-660-8964x3461,"666 SW Broadway, Portland, OR 97205",1997-01-05 11:14:04,2021-03-24 18:04:34,2024-05-27 20:05:54,VIP,139.65,431,True
sdv-id-FKOxyA,Gary,Stevenson,petermurphy@example.com,992-683-6653x3800,"444 Willow Way, San Antonio, TX 78201",1976-10-06 16:06:20,2020-12-02 18:15:36,2024-03-29 20:20:06,Standard,18158.55,6945,False
sdv-id-SQxdKj,Peter,Aguilar,evaughn@example.com,(221)949-3481x7640,"777 Redwood Pkwy, San Jose, CA 95101",1994-04-20 11:14:47,2023-04-23 11:14:24,2024-05-28 06:42:49,Standard,6814.91,1046,False
sdv-id-kvkdOr,Meghan,Taylor,beasleymichelle@example.org,(746)369-5932x37147,"999 Riverfront Dr, Jacksonville, FL 32202",2001-11-23 11:22:18,2023-06-07 17:25:20,2024-06-01 22:09:14,Premium,111.32,193,False
sdv-id-IPepKh,Katherine,Simpson,aharris@example.net,888.984.0638x0901,"111 16th St Mall, Denver, CO 80202",1977-02-09 06:24:12,2019-02-10 14:43:06,2024-04-28 07:12:24,Standard,9087.69,14750,True
sdv-id-CzfGec,Nicholas,Larson,conwayshawn@example.net,+1-630-255-4349x3670,"666 Elm St, Dallas, TX 75201",1998-11-18 08:09:01,2020-12-19 21:36:44,2024-06-02 03:19:33,VIP,123.92,460,True
sdv-id-YRFdZN,Alexandra,Vincent,sarah68@example.net,538-554-2538x1416,"444 Woodward Ave, Detroit, MI 48226",1970-07-03 23:07:21,2018-08-07 23:25:05,2023-11-12 04:54:58,VIP,24646.88,7403,True
sdv-id-wWLaUP,Christina,Lopez,smithdanny@example.org,001-568-392-5695x5982,"212 Cedar Rd, Philadelphia, PA 19101",1976-03-08 06:51:47,2018-09-25 08:19:02,2024-04-10 16:20:34,Standard,13971.52,14788,False
sdv-id-FZqgeO,Kimberly,Montes,parkashley@example.org,(748)500-9597,"909 Pike Pl, Seattle, WA 98101",1969-09-15 02:36:57,2018-08-14 05:47:04,2023-12-27 20:08:39,Premium,22063.78,15318,False
sdv-id-xqHfki,Amanda,Garcia,alexandracarpenter@example.net,6595356504,"111 16th St Mall, Denver, CO 80202",2003-01-26 09:04:13,2024-01-01 01:01:01,2024-06-02 11:08:15,Premium,111.32,192,False
sdv-id-yUtSRQ,Kristen,Daugherty,michaelramos@example.com,(415)980-6878x19016,"101 Birch Blvd, Houston, TX 77001",1980-12-31 21:32:29,2020-09-27 06:07:49,2024-01-09 14:26:10,Standard,15429.33,8984,True
sdv-id-ypYTml,David,Greer,simmonsjohn@example.net,457-428-3895,"777 E Pratt St, Baltimore, MD 21202",2000-08-02 08:09:29,2022-05-03 22:48:15,2024-06-02 08:22:22,Standard,115.62,277,True
sdv-id-YjhteK,Jack,Mcdaniel,meredithhowe@example.com,(434)481-5048x26883,"787 Trade St, Charlotte, NC 28202",1991-04-19 22:58:28,2019-03-26 23:33:03,2024-05-01 22:38:08,Premium,151.54,2861,False
sdv-id-ujrjIL,Erika,Wright,xbrady@example.com,+1-439-845-6663x18879,"909 Pike Pl, Seattle, WA 98101",2001-04-19 14:37:53,2021-11-26 16:20:08,2024-06-02 10:17:16,Premium,111.33,802,True
sdv-id-qboUNz,Brittany,Bass,sweeneydale@example.net,438.987.4661x4576,Sample Data,1999-01-27 05:32:36,2021-01-03 04:12:35,2024-06-02 03:50:55,Premium,111.48,575,True
sdv-id-dnTcIv,James,Schwartz,clayton10@example.org,+1-878-413-4107x00036,"777 E Pratt St, Baltimore, MD 21202",1990-06-09 03:27:57,2019-11-02 18:39:45,2024-05-29 02:19:00,VIP,8154.41,2529,False
sdv-id-XbdYNs,Matthew,Campbell,annasullivan@example.net,822.551.7927x250,"101 Birch Blvd, Houston, TX 77001",1969-02-03 21:14:46,2018-05-12 00:26:08,2023-10-31 05:45:00,Standard,20910.59,27688,True
sdv-id-ggePjH,Deanna,Walker,stephanie68@example.org,278-934-9097x42110,"777 Redwood Pkwy, San Jose, CA 95101",1985-12-09 14:52:52,2021-06-03 22:00:08,2024-04-23 16:33:44,Premium,11257.15,5264,True
sdv-id-dAsKWl,Adrian,Campbell,churchrichard@example.net,001-857-942-8923x880,"999 Riverfront Dr, Jacksonville, FL 32202",1989-09-09 10:47:47,2020-02-10 01:57:41,2024-04-30 01:45:16,Standard,610.18,2263,True
sdv-id-IFjmiN,Joshua,Suarez,paul67@example.net,(982)300-5594x0453,"909 Pike Pl, Seattle, WA 98101",1997-08-22 10:29:57,2021-09-12 14:17:29,2024-05-30 00:57:17,Premium,140.61,1593,True
sdv-id-NIrrcg,Jessica,Hill,adamsanchez@example.net,439-605-0756x725,"101 Birch Blvd, Houston, TX 77001",1977-06-27 02:22:35,2018-11-20 09:24:11,2024-03-20 18:26:02,Premium,13712.98,15176,True
sdv-id-dfYMhE,Luis,Anthony,alyssa03@example.net,951.600.9197,"444 Woodward Ave, Detroit, MI 48226",1978-04-07 06:55:28,2021-06-16 09:01:35,2024-05-16 01:04:38,Premium,5252.67,13868,True
sdv-id-XoAJKv,Robert,Owens,lindavid@example.com,775.914.6236x5582,"343 Monument Cir, Indianapolis, IN 46204",1999-05-07 09:50:18,2023-01-01 17:41:31,2024-05-30 17:26:21,Premium,133.26,2184,True
sdv-id-rNUNzu,Jacob,Shelton,gonzalezkathryn@example.org,745-963-0395,"444 Woodward Ave, Detroit, MI 48226",1991-08-04 17:32:49,2019-11-07 21:25:26,2024-05-31 14:41:10,Premium,366.54,3459,True
sdv-id-nGqAUe,Robert,Rivera,codywhite@example.net,(910)882-5398x22159,"101 Birch Blvd, Houston, TX 77001",1992-02-25 09:12:48,2020-12-09 11:18:11,2024-04-13 07:34:37,VIP,3359.67,396,False
sdv-id-sKQsid,Alexander,Hanson,danielle91@example.net,935-739-8025,"999 Riverfront Dr, Jacksonville, FL 32202",2000-12-28 09:59:46,2021-05-22 03:12:34,2024-06-01 15:13:31,VIP,115.72,233,False
sdv-id-IYMIxI,Alicia,Thomas,christopherguerra@example.com,5823079618,"777 E Pratt St, Baltimore, MD 21202",1978-07-11 23:59:38,2020-01-31 08:24:00,2024-04-25 14:06:31,Standard,5351.86,4554,False
sdv-id-DubrDP,Ashley,Haney,antonio80@example.org,635.506.9220,"789 Pine Ln, Los Angeles, CA 90001",1974-07-30 10:57:20,2019-06-27 01:41:45,2024-03-21 10:30:43,VIP,4172.17,5890,True
sdv-id-nurmsc,Michael,Smith,wallacephillip@example.net,(760)739-2457x847,"444 Willow Way, San Antonio, TX 78201",1971-03-06 23:50:43,2020-06-17 01:28:30,2024-01-25 12:45:45,Standard,23388.08,12557,True
sdv-id-xrivll,Richard,Williams,phillipwinters@example.net,001-485-446-8370x5692,"565 High St, Columbus, OH 43215",2002-04-10 10:07:59,2023-06-06 22:13:29,2024-06-02 11:08:51,Premium,111.32,252,False
sdv-id-spadiB,Amanda,Alexander,qevans@example.com,236-231-8363x78739,"333 Pennsylvania Ave NW, Washington, DC 20004",1979-06-29 22:34:50,2019-04-14 23:08:44,2024-05-15 03:43:10,Premium,3410.29,6104,True
sdv-id-NgoPgi,Amanda,Branch,elane@example.org,(715)412-2530x068,"343 Monument Cir, Indianapolis, IN 46204",1980-07-09 06:24:01,2019-04-09 13:50:19,2024-05-24 20:15:25,Standard,2413.37,9103,True
sdv-id-NjIkUZ,John,Anderson,richardsontimothy@example.net,001-985-247-6184x862,"333 Pennsylvania Ave NW, Washington, DC 20004",1977-10-11 18:28:16,2018-08-15 09:45:24,2024-05-20 04:54:43,Premium,1247.1,4581,True
sdv-id-nYDPuC,Paul,Wang,arthur73@example.org,4235937404,"666 SW Broadway, Portland, OR 97205",1997-12-19 22:59:47,2021-07-20 21:01:35,2024-06-02 10:22:27,Premium,113.39,639,False
sdv-id-cJFDRy,Michelle,Smith,james68@example.org,(841)367-1955x535,"444 Willow Way, San Antonio, TX 78201",2001-09-03 10:08:34,2021-12-31 00:25:57,2024-06-02 06:11:56,Standard,112.38,317,True
sdv-id-sZElet,Justin,Phillips,lisa81@example.com,001-566-782-4574x5000,"777 Redwood Pkwy, San Jose, CA 95101",1993-08-05 14:43:43,2021-10-19 05:56:34,2024-05-28 14:29:33,Premium,993.39,3639,False
sdv-id-ScqjeM,Christina,Kramer,maryhardy@example.org,434-359-1110,"123 Maple St, New York, NY 10001",1976-07-07 20:51:17,2018-10-25 19:22:47,2024-05-26 07:31:37,Standard,15700.57,15950,True
sdv-id-wzMNxm,Jennifer,Collins,virginiarogers@example.com,722.428.5848x16715,"555 Las Vegas Blvd S, Las Vegas, NV 89109",1993-11-18 14:28:00,2020-09-26 04:01:51,2024-05-28 05:20:34,Standard,158.59,1373,False
sdv-id-gscXbh,Kimberly,Cooper,michelle86@example.org,(972)432-6671x9791,"555 Aspen Dr, San Diego, CA 92101",1966-07-26 09:34:47,2018-06-03 22:44:36,2024-02-26 15:13:31,Standard,19322.76,20831,True
sdv-id-OIEVOu,Theresa,Roberts,zmata@example.net,001-901-692-6043,"444 Woodward Ave, Detroit, MI 48226",1996-03-08 01:38:26,2020-01-27 02:16:30,2024-06-01 00:14:26,Premium,114.56,531,True
sdv-id-eOJkWT,Nicole,Martinez,jerryjohnson@example.com,(582)512-4097,"999 Riverfront Dr, Jacksonville, FL 32202",1967-12-11 05:26:19,2018-06-29 15:35:30,2024-01-02 21:52:41,Premium,24878.05,30000,False
sdv-id-nHAUcU,Patrick,Johnson,qneal@example.org,(799)680-6379x0186,"999 Riverfront Dr, Jacksonville, FL 32202",1998-09-06 03:15:11,2022-04-13 01:52:54,2024-05-23 00:57:35,Standard,161.23,474,False
sdv-id-rssunb,Joel,Bray,welliott@example.org,5496296085,"222 Beacon St, Boston, MA 02116",1967-02-24 17:09:07,2018-07-20 21:06:18,2023-12-05 14:44:56,VIP,25077.4,23864,False
sdv-id-EqCWCd,Justin,Thomas,veronicalee@example.com,738.596.8327,"565 High St, Columbus, OH 43215",1989-09-29 19:33:18,2019-12-30 10:46:51,2024-05-21 06:49:34,VIP,3100.03,3609,True
sdv-id-UiEIBC,Kayla,Mitchell,meltonroger@example.org,9792044257,"333 Spruce Ct, Phoenix, AZ 85001",1993-07-18 14:52:52,2023-04-10 03:55:02,2024-06-02 03:35:50,Standard,1386.52,3030,True
sdv-id-GNXMfe,Kimberly,Murray,edwarddickerson@example.net,3613787696,"212 Cedar Rd, Philadelphia, PA 19101",1970-06-02 09:56:26,2018-10-16 03:57:31,2024-01-02 10:26:09,VIP,22527.31,6945,True
sdv-id-kgTeFb,Keith,Smith,wprice@example.com,(320)514-5619x162,Sample Data,1995-08-12 00:37:30,2020-12-03 20:03:01,2024-05-29 18:22:18,VIP,626.88,1732,True
sdv-id-HSkeoM,James,Cox,hjacobs@example.net,001-597-801-8085x31159,"101 Birch Blvd, Houston, TX 77001",1975-06-27 12:55:29,2021-09-30 13:17:55,2024-05-09 09:56:02,VIP,21113.39,12722,True
sdv-id-eDbDlU,David,Mccarty,hillamanda@example.com,(800)473-3264,"777 E Pratt St, Baltimore, MD 21202",1971-10-07 06:56:22,2018-07-11 20:49:08,2024-03-31 23:39:25,VIP,18942.07,17076,False
sdv-id-kfsKVy,Clayton,Hawkins,tmarsh@example.org,+1-406-217-9440x24022,"787 Trade St, Charlotte, NC 28202",1998-07-15 11:24:12,2020-08-08 07:37:33,2024-05-11 06:52:32,VIP,788.25,575,True
sdv-id-hcZGtj,Melissa,Peterson,matthewsjoe@example.org,001-528-927-8115x6914,"333 Pennsylvania Ave NW, Washington, DC 20004",1996-06-22 01:42:32,2021-03-05 22:09:43,2024-06-01 23:36:31,Premium,733.29,1507,True
sdv-id-HHLqgh,Carmen,Nguyen,xroberts@example.org,773-807-9310,"777 E Pratt St, Baltimore, MD 21202",1991-01-08 13:23:42,2018-11-28 04:01:03,2024-05-28 22:44:53,Premium,8256.09,4275,True
sdv-id-GbCDOG,Shannon,Carey,prestonmyers@example.net,330.334.2864,"111 16th St Mall, Denver, CO 80202",1980-11-30 22:15:37,2019-08-01 11:43:23,2024-03-28 09:17:37,VIP,5042.0,7208,False
sdv-id-kzAzcy,Andrea,Chan,mario97@example.com,+1-834-696-5989,"333 Pennsylvania Ave NW, Washington, DC 20004",2002-08-20 04:44:18,2022-05-01 01:43:59,2024-06-02 10:23:47,VIP,111.37,204,True
sdv-id-IFuPqG,Victor,Gomez,bruce61@example.org,+1-421-852-4323x312,"333 Spruce Ct, Phoenix, AZ 85001",1987-01-02 02:00:39,2019-04-04 04:15:27,2024-05-01 09:23:37,Standard,410.8,3982,True
sdv-id-hkjbtm,Gloria,Weeks,ngrant@example.org,7287154502,"909 Pike Pl, Seattle, WA 98101",1989-06-21 23:50:04,2021-02-24 10:15:42,2024-05-02 16:38:23,Standard,734.7,1825,True
sdv-id-JIRaTr,Cathy,Mitchell,paula29@example.org,+1-735-677-1551,"444 Willow Way, San Antonio, TX 78201",1968-02-01 01:13:08,2018-08-19 15:00:19,2023-11-10 15:42:28,Premium,23219.85,15177,True
sdv-id-DcPOWc,George,Buck,llewis@example.com,(733)853-5420x6929,"999 Riverfront Dr, Jacksonville, FL 32202",1971-08-23 12:58:42,2018-04-09 05:39:36,2024-03-04 21:25:28,Standard,24285.52,22103,True
sdv-id-rmqkUd,Dawn,Young,ryan89@example.org,5364955101,"787 Trade St, Charlotte, NC 28202",1982-10-27 00:39:27,2021-01-15 02:24:48,2024-04-09 17:24:14,VIP,19122.17,1760,True
sdv-id-qlJgwE,Ryan,Soto,longgary@example.org,729.972.8201x518,"565 High St, Columbus, OH 43215",1997-10-24 09:45:55,2021-03-06 03:54:16,2024-06-01 00:47:43,Premium,111.33,280,True
